current_grad_norm,current_param_norm,grad_norm,lg_loss_scale,loss,loss_q1,loss_q2,mse,mse_q1,mse_q2,param_norm,samples,step,vb,vb_q1,vb_q2,loss_q0,loss_q3,mse_q0,mse_q3,vb_q0,vb_q3
0.019136980081083683,717.3799574292091,0.023856713004819438,18.537790000001515,0.009124731097172122,0.0004088261808127364,6.874308821958638e-05,0.004689160021316638,0.0004057560302109259,6.812346226070076e-05,717.3411294000514,607806,101300,0.004435570918117259,3.0701499034486377e-06,6.19626266219105e-07,0.02936588240149633,3.1499539292983376e-05,0.014905174841734823,3.11061952137e-05,0.0144607071619762,3.933440276280218e-07
0.0204608197061558,717.4381794279673,0.020003450511616217,18.347500000001638,0.003450366844372184,0.0003970518846890419,5.652526391396161e-05,0.0028725034649323797,0.00039408247706804146,5.601087881557987e-05,717.4103204036793,608406,101400,0.0005778634034508918,2.9694091819075624e-06,5.143850424405722e-07,0.013630517250507406,2.5684264150564174e-05,0.01126006142274566,2.535961871748821e-05,0.0023704557908400003,3.246455119969888e-07
0.018620384305442786,717.5049739691656,0.0164456171671214,18.127180000001765,0.008773905845091575,0.00038908793550496634,4.941594626188819e-05,0.0047802644843523,0.0003862053074468125,4.896708863952882e-05,717.4713308249721,609006,101500,0.003993641215550024,2.8826266580923288e-06,4.4885750423162567e-07,0.030939082295281823,1.4795433416443377e-05,0.01667915489746347,1.4602202901144103e-05,0.014259926529797708,1.9323052381450697e-07
0.034599081900904084,717.558708116321,0.018867505590599413,17.54650000000188,0.004250448702277936,0.0003388472547445227,5.2445758098786285e-05,0.003508373064323676,0.0003363455343787792,5.197422048352907e-05,717.5312434470734,609606,101600,0.0007420756599333346,2.50171939117799e-06,4.715376672099008e-07,0.018850613710872665,1.4856262561896773e-05,0.01548120258711137,1.4669540893953158e-05,0.0033694109478016225,1.8672165687975793e-07
0.01286416749990636,717.6350130809874,0.01959824972866167,17.64650000000202,0.0038480250097018124,0.00037365649683573357,5.0310630574197734e-05,0.003541948187958042,0.000370855860271515,4.9851849403572354e-05,717.5995513664711,610206,101700,0.00030607679060594265,2.8006401785737036e-06,4.587810212381268e-07,0.016235793074356738,1.7232194434452846e-05,0.014908932701539437,1.700442539408363e-05,0.0013268603931721927,2.2776902724391208e-07
0.011384706309233598,717.6888518814286,0.017716277855854702,17.746500000002136,0.002474969059858267,0.00032786900396231653,5.009001604587146e-05,0.0023411509017205383,0.0003254268520366877,4.963271503465993e-05,717.6648475909428,610806,101800,0.00013381814094714183,2.4421505967405592e-06,4.5730089041924584e-07,0.010450228172618044,1.552032103536974e-05,0.009863527240026192,1.532426747323607e-05,0.0005867008983453644,1.9605352300515396e-07
0.02004679513873435,717.7446730609984,0.02098231810629529,17.846500000002273,0.0034011628893131276,0.0003157590338396869,5.601444539886296e-05,0.0029449696878145913,0.0003134049832461197,5.5506453092771405e-05,717.7187129872196,611406,101900,0.00045619304002471485,2.354049558725353e-06,5.079923618130747e-07,0.013028790765690105,1.820607068501496e-05,0.011231163367675007,1.7977305807497564e-05,0.0017976272183779281,2.2876484417899695e-07
0.014270831123801257,717.8076534697096,0.027436638617314373,17.946500000002388,0.004931231209311592,0.00038696278025942323,5.205525824041817e-05,0.0040705177324071,0.00038402443330115224,5.158185678940046e-05,717.7761861857708,612006,102000,0.0008607136015966436,2.9383488671228158e-06,4.734014435964835e-07,0.02159530730525366,1.9804248828828956e-05,0.017745263230771448,1.955495365109527e-05,0.0038500441437904634,2.492951967762262e-07
0.00918470526177275,717.9016980677137,0.03225264742522721,18.046500000002517,0.0036903244562017812,0.00046445429237088146,7.192538727435874e-05,0.0032548534648049066,0.0004609442966607128,7.12741671582642e-05,717.8620929964574,612606,102100,0.00043547101283934395,3.5099959439600242e-06,6.512200263586331e-07,0.013366663816486837,3.7198246149194376e-05,0.011737508831356535,3.6715398746837066e-05,0.0016291550465012956,4.828472392414437e-07
0.019906543833266323,717.9685934646285,0.01959723519605053,18.146500000002625,0.005116260896575111,0.0003485391319951635,5.669062841701344e-05,0.004292894977070315,0.00034592945545834175,5.618570469158694e-05,717.9364530105979,613206,102200,0.0008233658547588619,2.6096759287694025e-06,5.049236070026775e-07,0.016741828143130976,1.597908732946964e-05,0.013999743561402688,1.5778378747199897e-05,0.002742084637859281,2.0070851149966982e-07
0.015350115587566614,718.0237837013445,0.020497692723200584,18.246500000002765,0.0042999367454649474,0.0003978971915005657,3.65988133752148e-05,0.0035707410916802473,0.0003949476074142566,3.624442785517426e-05,717.9948811843547,613806,102300,0.0007291955944806719,2.9495836163359193e-06,3.543854739134867e-07,0.016270520055572824,1.916720385125723e-05,0.013433239433321758,1.892756125552972e-05,0.002837280471555472,2.3964252073336804e-07
0.022125373442895075,718.0835231001103,0.017621866892301268,18.34650000000285,0.001730721726016782,0.0003419704558639872,4.735141834057036e-05,0.0016696400309501775,0.0003394326073270439,4.6920377008063926e-05,718.0512632219056,614406,102400,6.10816738927156e-05,2.537846547766203e-06,4.3104144071191627e-07,0.006752225184754933,1.810860489058541e-05,0.006501304997881461,1.7876183856060374e-05,0.0002509202186868405,2.3242112102176793e-07
0.028330469403219795,718.1263061212453,0.016468220737514715,18.44650000000298,0.0024688855613840127,0.0004191909660298285,4.3625395560349256e-05,0.0021931171269898198,0.00041608076797171935,4.32228637704337e-05,718.1046699265645,615006,102500,0.00027576835920783076,3.110199833065027e-06,4.025316902449075e-07,0.011578665563424469,1.4945516379252944e-05,0.010226815939903808,1.4761647238820405e-05,0.001351849629462196,1.838690858516214e-07
0.007338078971432127,718.1885101402829,0.01833596626822926,18.54650000000312,0.00351777614787352,0.0003344346425918681,4.723384174740791e-05,0.0031321437181304644,0.0003319560626392637,4.680092400033777e-05,718.1566658971694,615606,102600,0.000385632445787394,2.4785810458103006e-06,4.3291779841256936e-07,0.013349382653560298,1.549877252115117e-05,0.01184972874024981,1.5297514733981163e-05,0.0014996539038493926,2.0125772080765336e-07
0.021072103412734435,718.2602767529382,0.01543592288608402,18.64650000000323,0.005853953456717135,0.0003317700620017778,4.9236383622910844e-05,0.0050194532762452585,0.0003293274121215043,4.8792297506720834e-05,718.2257030013329,616206,102700,0.0008345001445611183,2.4426520088287064e-06,4.440860552556318e-07,0.020086814813535157,1.2423216574191162e-05,0.0171783445836153,1.226726474645123e-05,0.0029084700867035135,1.5595182819602193e-07
0.014596710459038176,718.3191146828989,0.016050672676002496,18.74650000000336,0.002151325406484829,0.00037060556092506484,3.984563625011498e-05,0.002054993903038848,0.00036786112118365776,3.947466643355132e-05,718.291241672005,616806,102800,9.63314916949542e-05,2.7444397582493605e-06,3.709698771188669e-07,0.009705714346464014,1.4032422737993452e-05,0.009251169990637307,1.3852697101652535e-05,0.00045454437736586255,1.7972560775954702e-07
0.03395852171028622,718.3999796367424,0.019133826190005192,18.846500000003488,0.005005179094168848,0.00033938143638956157,4.8994393032847315e-05,0.004291642217558544,0.0003368631689027845,4.854206422408689e-05,718.3587057553414,617406,102900,0.0007135367478117874,2.5182661778210923e-06,4.523286983114787e-07,0.017950233767695,1.4986441700867463e-05,0.015342557277507713,1.4804854820547262e-05,0.0026076763686255495,1.8158686947366432e-07
0.01002519898768117,718.4687982615455,0.020813786112431894,18.94650000000361,0.002699466630001552,0.00034813459446800016,5.151914701855276e-05,0.0025395042001764515,0.00034553097828245746,5.105051767107701e-05,718.4318022727745,618006,103000,0.0001599624715019843,2.6036149346036597e-06,4.6862924740764816e-07,0.010253530735529858,1.9094727708256373e-05,0.009625286635127855,1.8856890114370297e-05,0.0006282440791485569,2.378375237397121e-07
0.007912523807188607,718.5239368916458,0.01879613386698481,19.046500000003714,0.002526493031091378,0.00036650683121898996,4.214821943414307e-05,0.0023731081685855315,0.00036378560935890376,4.175535399745535e-05,718.4916861026487,618606,103100,0.0001533849251762831,2.7212215575043688e-06,3.9286563765915056e-07,0.011043352475319282,1.7021676525031134e-05,0.010349631593492106,1.6809509631727726e-05,0.0006937208196301403,2.1216698149713288e-07
0.025091100668318635,718.5962439659274,0.016956926917694938,19.146500000003858,0.002653577692426553,0.000432419529917954,4.635564132034855e-05,0.002495868622572743,0.00042920282678298664,4.593325867350168e-05,718.5598269090573,619206,103200,0.00015770906390031296,3.2167031428621654e-06,4.2238250754310587e-07,0.01041308228143376,1.596246351876783e-05,0.009768792923240063,1.576136970424492e-05,0.0006442894216714391,2.0109379462251568e-07
0.01466748438163341,718.6500903474604,0.017764123474143745,19.24650000000397,0.0032048891342128646,0.0004909327597219925,4.588971001967796e-05,0.0029192447956120303,0.00048727650752626974,4.546591636816238e-05,718.6240457667823,619806,103300,0.0002856443931247553,3.6562482697994046e-06,4.2379364212628117e-07,0.01286318104474858,1.8265590002907203e-05,0.011676857041392295,1.803241874252977e-05,0.001186324072803144,2.3317126525708183e-07
0.010549587785750021,718.7137135560057,0.020830251279742286,19.34650000000409,0.0036080309678254716,0.00033778825989949304,4.923496508126844e-05,0.0032749377182153686,0.0003352774546718657,4.878595498212235e-05,718.6818269347631,620406,103400,0.0003330932855158152,2.510805849250834e-06,4.4901008031672504e-07,0.012395872412290534,1.809429197517322e-05,0.01122291118851589,1.7869651380281603e-05,0.001172961220874961,2.2464056920276003e-07
0.021009937282459215,718.7918309613734,0.018579899823832298,19.446500000004214,0.0034556313028042502,0.00036284401852102366,4.876671501054411e-05,0.002982214266394295,0.00036016105725899096,4.832275601673453e-05,718.7508687044445,621006,103500,0.00047341713468483713,2.6829606605106296e-06,4.4395909409504277e-07,0.01275082076258687,1.615225487209196e-05,0.010955946189881874,1.5949509221779102e-05,0.0017948746843224322,2.0274563747868515e-07
0.022835549260632783,718.8816866011165,0.03184240698065689,19.546500000004347,0.00816407884763976,0.00042466840171039586,8.941676874124147e-05,0.004557744523226577,0.0004215092290613949,8.862544015401156e-05,718.8344392328398,621606,103600,0.0036063339958944604,3.1591728132152185e-06,7.913280845510386e-07,0.030846072206399035,4.33686149136054e-05,0.016980010271370898,4.2821689204374285e-05,0.013866061076482653,5.469257250017172e-07
0.09013132424957754,718.9553608337523,0.03290868708773167,19.64650000000445,0.006611073082294751,0.0003991283169613635,8.316727204752779e-05,0.0035207602704394954,0.00039615140658019,8.240156220392553e-05,718.914969465789,622206,103700,0.0030903128041646273,2.976908708032362e-06,7.657099695700677e-07,0.025906917181564498,4.754026556116405e-05,0.013550036494076873,4.6960044381408173e-05,0.012356880717109865,5.802211726504803e-07
0.05734862395578502,719.0450144160195,0.04557621316592737,19.74650000000458,0.01058025847771205,0.0005602780609478941,9.495043330564626e-05,0.004218121565045291,0.0005561094731092455,9.40947640672851e-05,719.0099587830221,622806,103800,0.00636213669267847,4.168586023922675e-06,8.556690846100803e-07,0.047227695528294325,6.121535534475699e-05,0.018315844795186883,6.0451294405244034e-05,0.02891185178752879,7.640611636841793e-07
0.011673807367935706,719.1136274030129,0.02192017214900899,19.846500000004703,0.0038655156802815333,0.0004013492363620611,4.8822259707997744e-05,0.0035600277197045233,0.00039837530966363384,4.837500237782309e-05,719.0826001170387,623406,103900,0.0003054879360402653,2.973928261197406e-06,4.4725749244730026e-07,0.014091049019043558,2.3639257494634666e-05,0.012948663484712587,2.33457370236062e-05,0.001142385471297302,2.935203901704917e-07
0.02672521100104082,719.1787076638575,0.02618539032628167,19.94650000000484,0.0037535555041176842,0.00033353036061661037,5.65815105316384e-05,0.0033498944445364033,0.00033106068584611535,5.606562902054673e-05,719.1450599686522,624006,104000,0.0004036610629638912,2.469675460285241e-06,5.158818557523166e-07,0.013398432524210392,2.6739160222177813e-05,0.011924324132695154,2.6399949581445975e-05,0.0014741084794367473,3.392106345145862e-07
0.01249500895326396,719.2445453779471,0.016965648028672488,20.04650000000495,0.004095336181799217,0.000356573849987601,4.962812121251577e-05,0.0035932341135139763,0.0003539486410267678,4.917737573664084e-05,719.2113905499268,624606,104100,0.0005021020124303283,2.625209920065825e-06,4.507455210039772e-07,0.015358909532481516,1.6579901763467024e-05,0.013430801684406996,1.6371718240742136e-05,0.0019281078320942378,2.0818355729371314e-07
0.02446764551143385,719.293623218324,0.013869244396468848,20.146500000005062,0.002708899160961666,0.00038187025491038867,4.202709683281738e-05,0.0024027967229812933,0.00037903074691271444,4.1640813715393834e-05,719.2694115391943,625206,104200,0.00030610238207003706,2.8395072053116927e-06,3.862834065314148e-07,0.010304203784280134,1.3712344197200666e-05,0.00909895153936783,1.353465890650024e-05,0.0012052522448764073,1.7768537304059593e-07
0.007153387946633455,719.3430705732121,0.01456656671398779,20.24650000000519,0.004153448738470616,0.00040961317832535906,4.661252237185735e-05,0.0035308053161043056,0.00040657662003602623,4.6191422304706265e-05,719.3201106583984,625806,104300,0.0006226435279366173,3.0365598977219706e-06,4.211001530340609e-07,0.015020561774252672,1.3105826127776816e-05,0.012717306415225605,1.2936483083680017e-05,0.00230325544107248,1.6934302912750097e-07
0.01200956513783933,719.4231881138647,0.021607011660374466,20.346500000005314,0.002953293028567713,0.0003650180085354751,5.1232247905460666e-05,0.0027317866999874256,0.0003623230071061186,5.076510167629134e-05,719.383134397725,626406,104400,0.00022150630840968687,2.695002625470397e-06,4.6714634165764656e-07,0.011865826296949919,1.999781187117372e-05,0.01094634154368476,1.9742692314606324e-05,0.0009194846526965096,2.5511969298680955e-07
0.015988785571969706,719.4766343937608,0.017177078079704658,20.446500000005422,0.00369047040687292,0.00038367155036375596,4.568702698879717e-05,0.0033521049883711383,0.00038083427184924063,4.527328736811696e-05,719.4520277295765,627006,104500,0.000338365345421181,2.837277767170211e-06,4.1373939488551966e-07,0.014699272813804906,1.4994254961704934e-05,0.013312344057389774,1.4803168152528e-05,0.0013869287127095482,1.9108676489194379e-07
0.015417746503665548,719.5323504309157,0.014845672008028938,20.54650000000555,0.002601847085024929,0.0003386457021891452,4.514647454964697e-05,0.0024225920156459293,0.0003361400027157893,4.473748784768894e-05,719.5048532702626,627606,104600,0.00017925507859722247,2.5056967929989087e-06,4.0898666169393325e-07,0.01171901672114472,1.3823299609077146e-05,0.010882474291065598,1.3649110201185973e-05,0.000836542405544094,1.7418934509908439e-07
0.010556525128219314,719.5957030011112,0.019137411027913317,20.646500000005677,0.002856189775593521,0.0003576063353420976,3.887884388230026e-05,0.0026727490974735695,0.0003549737347157131,3.85090058723738e-05,719.5629333367722,628206,104700,0.0001834406983980585,2.6325989885833687e-06,3.6983799216290413e-07,0.011212138883845027,1.4753413075768987e-05,0.01047133616992977,1.4569178423092428e-05,0.000740802675900832,1.842347099217671e-07
0.02134309256234946,719.6486910266576,0.01824127218283628,20.746500000005806,0.00296556484663597,0.00041980231371081356,4.668718605525777e-05,0.0027699513634433953,0.0004166939775481857,4.6264639084443057e-05,719.6239091881301,628806,104800,0.00019561352145800018,3.1083368180763785e-06,4.22546752914945e-07,0.009857896516024636,1.5766814132283407e-05,0.009186222294249157,1.5575569224373413e-05,0.0006716743147660905,1.9124493539278222e-07
0.03423059113645689,719.7092869520663,0.015928191671504725,20.846500000005936,0.002734131167208034,0.00035581068177156067,4.2376475524482274e-05,0.0025585983919063442,0.00035317814428325586,4.198197881224689e-05,719.6789982914461,629406,104900,0.00017553272483553428,2.6325354770949025e-06,3.9449653992878426e-07,0.010520015140840158,1.4876077642980672e-05,0.009821122380283967,1.46892824438049e-05,0.0006988927535288285,1.867952591105116e-07
0.04804509734747899,719.762466003137,0.020100042910125692,20.94650000000607,0.006705637415543605,0.0003646927331929975,4.310045837030433e-05,0.003255396890890549,0.0003620057617404703,4.2705781879703864e-05,719.7346895549707,630006,105000,0.003450240436525575,2.68697152452862e-06,3.946765751994265e-07,0.025646290338564928,1.9507172562926833e-05,0.012207484370938129,1.9262035256479454e-05,0.01343880651247909,2.4513736190060375e-07
0.014518600346525553,719.8389082787727,0.02928468003941302,21.046500000006173,0.008126086784850479,0.00033699177583912404,6.00917390306389e-05,0.004658312031006065,0.00033450004775659154,5.9539276305799774e-05,719.7960220593259,630606,105100,0.0034677748971580526,2.491729675127848e-06,5.524627982318823e-07,0.030912073389910612,2.813492155837595e-05,0.01757728112025712,2.7776928383151672e-05,0.013334792292886418,3.579932260489682e-07
0.01999408485774355,719.901865654097,0.01799391551610713,21.146500000006288,0.00291592670787395,0.0004021805249990326,5.2038649105920116e-05,0.002632198819201221,0.00039920887947621155,5.1562594399001684e-05,719.8695370282198,631206,105200,0.0002837279052391749,2.971646283844057e-06,4.7605497996983085e-07,0.011231720579865698,2.0569797046929047e-05,0.010100204561216138,2.031711909983807e-05,0.0011315161357075944,2.5267797736978005e-07
0.017916031448372415,719.9746715206825,0.016231537894230676,21.246500000006414,0.003327824757043344,0.00035025459756070614,4.732196029020569e-05,0.002822099324703231,0.00034767080392157374,4.689504276029766e-05,719.939424934201,631806,105300,0.0005057254444352569,2.583794278265829e-06,4.26917742402111e-07,0.012872807581055301,1.4068400196265429e-05,0.010853286207420753,1.3892684182792435e-05,0.002019521246429576,1.757159769984658e-07
0.02016739084089267,720.0275602095963,0.01845502678808504,21.34650000000654,0.003140356940093625,0.0003544990418166167,3.950189054590645e-05,0.0026724297190776278,0.0003518731082761241,3.912671928236916e-05,719.9996154960346,632406,105400,0.00046792710102522533,2.625934194920541e-06,3.751711996795411e-07,0.011821241474819262,1.7005563317504856e-05,0.010001384305416958,1.6780933702960545e-05,0.0018198570630091413,2.2462967181195042e-07
0.01568579126985876,720.1077066010637,0.02351098411975674,21.446500000006658,0.003769739300641961,0.0004650954721689009,7.080702511409661e-05,0.0034670175517203445,0.00046167359205601566,7.017449000640601e-05,720.0709593366644,633006,105500,0.00030272175757517034,3.4218801090446496e-06,6.325351582645189e-07,0.012823014824842915,2.3747432644011327e-05,0.011758324873003677,2.3450990994044262e-05,0.0010646900123313515,2.9644159057298446e-07
0.02880440733078842,720.1884002665555,0.031244236568496488,21.54650000000679,0.007612587507956051,0.0004152373639044525,6.2057302187668e-05,0.0056231932299488085,0.0004121610301808685,6.14872792823462e-05,720.1485527536659,633606,105600,0.001989394301923396,3.076333439366864e-06,5.700228222771385e-07,0.027366241052599136,3.4510913110352697e-05,0.020091810992708806,3.407218862259863e-05,0.00727442981014531,4.3872456552969967e-07
0.013034656528134169,720.2516051653042,0.023696396069238967,21.64650000000692,0.007289240284953847,0.00044229511966939277,4.720476513232395e-05,0.0037066107235477837,0.00043903925938709,4.6762162922789894e-05,720.2183956190242,634206,105700,0.003582629191592444,3.2558593592335444e-06,4.426025432441495e-07,0.030733023067503903,2.262884243607819e-05,0.015382877047938701,2.2340366943976028e-05,0.015350145494598379,2.884755247777841e-07
0.015672957714554923,720.3241575352207,0.029940801170193924,21.746500000007014,0.003993951960837875,0.0005002490109786141,6.086949490080756e-05,0.0032958119834620475,0.0004965588271756413,6.0303593061795225e-05,720.2872662962802,634806,105800,0.0006981399586791781,3.690182806414805e-06,5.659017312982013e-07,0.014763349315333652,3.9522028920465664e-05,0.012082909905494979,3.902025880076533e-05,0.0026804394972230463,5.01770007165735e-07
0.0242991493025861,720.3814711613487,0.01856320303596533,21.846500000007143,0.0034948814919880536,0.0003761676122503301,5.384225063608028e-05,0.003206465488924552,0.0003733748250762264,5.335715440499674e-05,720.3534719843982,635406,105900,0.0002884161115268569,2.7927875704066747e-06,4.850963360543877e-07,0.012705950065719656,1.678865315453377e-05,0.011627518343084382,1.657751238633717e-05,0.001078431671297153,2.1114076434383607e-07
0.026455752788586216,720.4667928837168,0.024446343677187555,21.946500000007266,0.0065314811681855605,0.0004452299707747757,5.0078745069364865e-05,0.0039485885877365975,0.0004419325002491402,4.961027910913337e-05,720.4277583426334,636006,106000,0.002582892357006586,3.2974700593092192e-06,4.684660238309174e-07,0.02205276603833238,2.4439320588473334e-05,0.013149891884986787,2.412938345156028e-05,0.008902874000440713,3.0993703423461375e-07
0.017316900009195037,720.5341824602648,0.020607505074581485,22.046500000007384,0.005515426296369697,0.0003356022364495864,4.9455686975205854e-05,0.004233783398449304,0.0003331151465205531,4.900254883624357e-05,720.5008989500094,636606,106100,0.0012816427694043843,2.4870877689830164e-06,4.531383716650024e-07,0.019314212004593136,2.364137777649809e-05,0.014739929623915697,2.3339515524957465e-05,0.004574282371065478,3.018623142911303e-07
0.015703536553744634,720.5854781004915,0.016223268640280314,22.14650000000751,0.003311834370956603,0.0003507944213062593,4.935279950955248e-05,0.0030446937109809375,0.0003481880204039223,4.890882126669049e-05,720.5627193744183,637206,106200,0.000267140575598219,2.6064004030272533e-06,4.4397805038586946e-07,0.013915595069588366,1.4943588346693393e-05,0.012757874350400933,1.4756818575439014e-05,0.0011577205065567914,1.867696964449062e-07
0.013920046710018464,720.658531711441,0.025673547098434404,22.24650000000765,0.005190126069628604,0.00042868380215192086,5.527987699539293e-05,0.002417966068715033,0.00042550325796535045,5.476887673756829e-05,720.6181703855085,637806,106300,0.00277216006588148,3.1805457460246834e-06,5.11000506124189e-07,0.0229967289452554,2.452592620536609e-05,0.010400678507391027,2.4220764384724013e-05,0.01259605038392857,3.05161751072516e-07
0.01269082725755939,720.7154043136409,0.016795287229082075,22.346500000007758,0.003013950704062155,0.00039220362567801996,5.207669850476002e-05,0.002777336228118656,0.000389292397408604,5.160351332939086e-05,720.6879748196232,638406,106400,0.0002366144615507439,2.911227540715167e-06,4.7318508188572574e-07,0.012431722298996252,1.871471762569854e-05,0.011421465082094077,1.848195736480798e-05,0.0010102570910086274,2.3276031647867522e-07
0.021433405503142988,720.7948553568525,0.01647039990118061,22.446500000007884,0.0037462073189544784,0.0003698973955311778,5.245463441418522e-05,0.0034276864747153023,0.0003671653931793545,5.198181535866125e-05,720.7571005255527,639006,106500,0.00031852082986461055,2.7320008672070213e-06,4.7281907096296374e-07,0.01539623622477553,1.6594253168022984e-05,0.014053766599292276,1.638387574303124e-05,0.0013424696026434076,2.10377369791459e-07
0.0437733975099799,720.8703154695477,0.024895140992106424,22.546500000008006,0.007095468033439831,0.0004028525427202111,5.30013520871692e-05,0.0038047602075039332,0.0003998422838675551,5.250771730341233e-05,720.8333576757203,639606,106600,0.0032907073633343473,3.0102604872992217e-06,4.936347597077446e-07,0.029084629702588773,2.303745571595385e-05,0.015377170617284719,2.2748415856088063e-05,0.013707458749334166,2.8903988873647346e-07
